Barcode,Fila,ID,Nombre,PrecioA,PrecioB,Problema
"7,70201E+12",2480,9322,PROTEX MACADAMIA 110GR,3200,3050,Duplicado 235/511
"7,70201E+12",2491,9349,CREMA PARA PEINA SAVITAL RIZO  275ML,13000,12700,Duplicado 236/511
"7,70201E+12",2520,9509,MANI KRAKS CHILE LIMON X12UNID,11500,0,Duplicado 237/511
"7,70201E+12",2538,9398,FORTIDENT X3 UNID 128CU,18000,0,Duplicado 238/511
"7,70201E+12",2539,9638,ARANDAMIX LA ESPECIAL,1600,0,Duplicado 239/511
"7,70201E+12",2550,9511,SAVITAL CREMA PARA RIZOS 270ML POTE,13000,12700,Duplicado 240/511
"7,70201E+12",2565,9408,ACONDICIONADOR SAVITAL 530ML,16000,0,Duplicado 241/511
"7,70201E+12",2576,9415,PALMOLIVE SUAVIDAD 120GR,2800,2700,Duplicado 242/511
"7,70201E+12",2581,9422,TRATAMIENTO DOVE HIALURONICO 270ML,12800,12500,Duplicado 243/511
"7,70201E+12",2584,9425,LA ESPECIAL MANI CHILE LIMON 180GR,5500,0,Duplicado 244/511
"7,70201E+12",2586,9427,JUMBO PISTACHO 180GR,7600,0,Duplicado 245/511
"7,70201E+12",2592,9433,AREQUIPE LEVAPAN ESPARCIBLE 250GR,6200,6000,Duplicado 246/511
"7,70201E+12",2593,9434,SALSA DE AJO SAN JORGE 110GR,3600,0,Duplicado 247/511
"7,70201E+12",2598,9437,SHAMPOO SAVITAL 100ML MULTIVITAMINA,3400,3300,Duplicado 248/511
"7,70201E+12",2610,9656,JUMBO MANI X12UNID,57400,0,Duplicado 249/511
"7,70201E+12",2614,9485,CHOCO LYNE 25GR,2000,0,Duplicado 250/511
"7,70201E+12",2618,9499,HABAS MIX 25GR,1200,0,Duplicado 251/511
"7,70201E+12",2622,9452,DOVE HIDRATACION HIALURONICO 22ML,1500,0,Duplicado 252/511
"7,70201E+12",2629,9456,SNACKY X12UNID,4500,0,Duplicado 253/511
"7,70201E+12",2642,9471,JET BURBUJA COOKIES CREAM 10 U,10800,0,Duplicado 254/511
"7,70201E+12",2652,9481,CHOCOLATINAS LINE X12UNID 300GR,22600,0,Duplicado 255/511
"7,70201E+12",2654,9483,SHAMPOO SAVITAL FUSION PROTEINA 100ML,3400,3300,Duplicado 256/511
"7,70201E+12",2656,9484,GOLO CHIPS FESTIVAL X24UNID,33300,0,Duplicado 257/511
"7,70201E+12",2661,9632,BURBUJET COOKIES AND CREAM 4UND 50GR,20900,0,Duplicado 258/511
"7,70201E+12",2662,9640,CORONA COCOA SUPERIOR 100GR,9000,8900,Duplicado 259/511
"7,70201E+12",2701,9747,FABULOSOS LAVANDA 500ML,4700,4600,Duplicado 260/511
"7,70201E+12",2708,9538,TALCO REXONA 180GR MAS 55 GR,18300,0,Duplicado 261/511
"7,70201E+12",2740,9569,PANCAKES CORONA 100GR,1500,1400,Duplicado 262/511
"7,70201E+12",2741,9570,MONT BLANC BAILEYS X6UNID,15500,0,Duplicado 263/511
"7,70201E+12",2760,9895,TOSH BARRA 23GR,1200,0,Duplicado 264/511
"7,70201E+12",2781,10207,MUU MAX CHOCO 12X4,8400,0,Duplicado 265/511
"7,70201E+12",2782,9879,FESTIVAL GOLOCHIPS UND,1500,0,Duplicado 266/511
"7,70201E+12",2793,9886,NUCITA 18 UND,11000,0,Duplicado 267/511
"7,70201E+12",2831,9919,FABULOSOS LAVANDA 1LITROS ,10500,0,Duplicado 268/511
"7,70201E+12",2843,9928,SPEED STICK XTREME NIGHT TARRO 100GR,10700,10300,Duplicado 269/511
"7,70201E+12",2844,9929,LADY SPEED STICK TARRO 100GR,10700,10300,Duplicado 270/511
"7,70201E+12",2866,9995,GEL EGO ULTRAINTENCIDAD 110ML,3100,3000,Duplicado 271/511
"7,70201E+12",2872,9947,JET AREQUIPE CHOCOLATINA 30GR,3700,0,Duplicado 272/511
"7,70201E+12",2873,9948,JET MORA CHOCOLATINA 30GR,2400,0,Duplicado 273/511
"7,70201E+12",2885,10383,CHOCOVETEADA JET X6UNID,42800,0,Duplicado 274/511
"7,70201E+12",2904,10146,JABON LUX X3UND,8100,0,Duplicado 275/511
"7,70201E+12",2933,10320,JUMBO TURBO EDICION ESPECIAL X3,24300,0,Duplicado 276/511
"7,70201E+12",2946,10223,GEL EGO EXTREME MAX 80ML,1600,1525,Duplicado 277/511
"7,70201E+12",2956,10021,NUCITA CREMA CON AVELLANAS 350GR,15600,0,Duplicado 278/511
"7,70201E+12",2969,10033,TALCO REXONA EFFIENT 300GR MAS 85GR,25000,0,Duplicado 279/511
"7,70201E+12",2987,10067,JET FRESA CON CREMA X12UNID 348GR,35200,0,Duplicado 280/511
"7,70201E+12",2988,10068,JET FRESA CON CREMA 29GR,3100,0,Duplicado 281/511
"7,70201E+12",3001,10058,PONKY PONKECOLOMBINA 33GR,1000,0,Duplicado 282/511
"7,70201E+12",3002,10059,PONKY LONCHERA X5UNID,6500,0,Duplicado 283/511
"7,70201E+12",3004,10107,JET BURBUJET X6UNID 300GR,31200,0,Duplicado 284/511
"7,70201E+12",3011,10070,JET GOOL X100UNID,32800,0,Duplicado 285/511
"7,70201E+12",3020,10150,LUX BOTANICALS JAZMIN X 3,8100,0,Duplicado 286/511
"7,70201E+12",3042,10091,CHOCOLATE CORONA FLASH 500GR INSTANTANEO,12000,0,Duplicado 287/511
"7,70201E+12",3058,10653,JUMBO CHUNCHY X12UNID,43900,0,Duplicado 288/511
"7,70201E+12",3099,10529,WAFER JET COOKIES CREAM 22GR,2000,0,Duplicado 289/511
"7,70201E+12",3125,10176,JET LECHE Y CALCIO MAS LECHE X24UNID,25600,0,Duplicado 290/511
"7,70201E+12",3129,10181,SHAMPO DOVE HIDRATACION Y SUAVIDAD 400ML,16500,0,Duplicado 291/511
"7,70201E+12",3131,10183,SHAMPOO SAVITAL ANTICASPA 350ML,11800,11400,Duplicado 292/511
"7,70201E+12",3132,10184,SHAMPO DAVO MAS ACONDICIONADO TRATAMIENTO 400ML,31500,0,Duplicado 293/511
"7,70201E+12",3134,10186,JUMBO ROSCA MITI MITI X6UNID ,12000,0,Duplicado 294/511
"7,70201E+12",3135,10187,TOSH BARRAS SURTIDOS X10UNID,11300,0,Duplicado 295/511
"7,70201E+12",3148,10319,JUMBO TURBO 180GR,5000,4800,Duplicado 296/511
"7,70201E+12",3174,10379,MILLOWS COLOMBINA SNACK 35GR,1500,1400,Duplicado 297/511
"7,70201E+12",3238,10296,SHAMPOO SAVITAL COMPLEJO HIALURONICO 100ML,3400,3300,Duplicado 298/511
"7,70201E+12",3240,10297,FABULOSO ALTERNARIVA CLORO 200ML,1700,1600,Duplicado 299/511
"7,70201E+12",3253,10378,MILLOWS COLOMBINA FRESA 35GR,1300,0,Duplicado 300/511
"7,70201E+12",3267,10326,GOL MINI CHOCO POWER X24UNID,7500,0,Duplicado 301/511
"7,70201E+12",3282,10377,MILLOWS COLOMBINA 35GR,1300,0,Duplicado 302/511
"7,70201E+12",3314,10381,CHOCOVETEADA JET 150GR,7500,0,Duplicado 303/511
"7,70201E+12",3316,10423,SHAMPOO EGO BLACK 230 ML,12800,12400,Duplicado 304/511
"7,70201E+12",3326,10453,CHOCOLATE CORONA DELICATTO 142GR,6200,5950,Duplicado 305/511
"7,70201E+12",3344,10444,ACONDICIONADOR SAVITAL HIDRATACION 490ML,16000,0,Duplicado 306/511
"7,70201E+12",3351,10521,LA ESPECIAL MIEL LIMON 180GR,5900,4660,Duplicado 307/511
"7,70201E+12",3368,10427,SHAMPOO DOVE MAS ACONDICIONADOR 370ML,31000,0,Duplicado 308/511
"7,70201E+12",3375,10434,CEREAL CHOCOLISTO 370GR,12600,0,Duplicado 309/511
"7,70201E+12",3383,10445,SHAMPOO SAVITALHIDRATACION 510ML,15000,0,Duplicado 310/511
"7,70201E+12",3384,10446,SHAMPOO SAVITAL ANTICASPA 510ML,15000,14500,Duplicado 311/511
"7,70201E+12",3385,10447,SHAMPOO SAVITAL MULTIOLEOS Y SABILA 510ML,15000,14500,Duplicado 312/511
"7,70201E+12",3392,10543,SUAVITEL CUIDADO SUPERIOR 1LITRO,8000,7800,Duplicado 313/511
"7,70201E+12",3428,10909,SAVITAL X20S 25ML,18000,0,Duplicado 314/511
"7,70201E+12",3455,10551,GOL BARQUILLO  UND 35GR,2700,0,Duplicado 315/511
"7,70201E+12",3464,10550,JUMBO ROSCA MITI MITI 31GR,2200,0,Duplicado 316/511
"7,70201E+12",3472,10544,JUMBO BROWNIE 35GR X12UNID,27200,0,Duplicado 317/511
"7,70201E+12",3473,10545,GOL MINI X24 UNID,17600,0,Duplicado 318/511
"7,70201E+12",3479,10552,JUMBO MIX 60GR,4900,0,Duplicado 319/511
"7,70201E+12",3481,10554,JUMBO BROWNIE,2400,0,Duplicado 320/511
"7,70201E+12",3517,10588,JET COOKIES AND CREAM X6UNID 50GR,30900,0,Duplicado 321/511
"7,70201E+12",3531,10607,BARRA TOSH DE CHOCOLATE ,1200,0,Duplicado 322/511
"7,70201E+12",3532,10608,BARRA TOSH NUECES Y ARANDANOS,1200,0,Duplicado 323/511
"7,70201E+12",3534,10732,SHAMPOO SAVITAL FUSION PROTEINAS 510ML,15000,14500,Duplicado 324/511
"7,70201E+12",3561,10650,MANI CON SAL LA ESPECIAL 180GR,3600,3500,Duplicado 325/511
"7,70201E+12",3563,10651,LA ESPECIAL MIX ARANDANOS 180GR,8900,0,Duplicado 326/511
"7,70201E+12",3578,10659,"FABULOSOS FLORAL 500M,L",4700,4600,Duplicado 327/511
"7,70201E+12",3580,10662,AXE DESODORANTE AEROSOL,14200,13900,Duplicado 328/511
"7,70201E+12",3581,10663,JUMBO CRUNCKY 100GR,3800,0,Duplicado 329/511
"7,70201E+12",3591,10672,SAVITAL ACONDICINODOR 100 ML,3200,3100,Duplicado 330/511
"7,70201E+12",3593,10674,WAFER JET FRESA 22GR,2000,0,Duplicado 331/511
"7,70201E+12",3594,10675,WAFER JET 22GR ,2000,0,Duplicado 332/511
"7,70201E+12",3595,10676,WAFER JET LIMON 22GR,2000,0,Duplicado 333/511
"7,70201E+12",3596,10677,WAFER JET CHOCOLATE 22GR,2000,0,Duplicado 334/511
"7,70201E+12",3597,10678,PIAZZA AREQUIPE UNIDAD,400,0,Duplicado 335/511
"7,70201E+12",3606,10697,FABULOSO LAVANDA 3L,23000,22200,Duplicado 336/511
"7,70201E+12",3610,10731,SHAMPOO SAVITAL MULTIVITAMINAS 510ML,15000,14500,Duplicado 337/511
"7,70201E+12",3617,10710,NUCITA BEBIDA ACHOCOLATADA 200GR,7900,7650,Duplicado 338/511
"7,70201E+12",3620,10714,PIAZZA CHOCOLATE X24,9900,0,Duplicado 339/511
"7,70201E+12",3628,10724,CREMA DE PEINAR SAVITAL FUSION PROTEINA 275 ML,13000,12700,Duplicado 340/511
"7,70201E+12",3634,10730,ACONDICIONADOR SAVITAL FUSION PROTEINAS Y SABILA 4,16000,0,Duplicado 341/511
"7,70201E+12",3635,10733,SHAMPOO SAVITAL COLAGENO 510ML,15000,14500,Duplicado 342/511
"7,70201E+12",3636,10734,SHAMPOO SAVITAL ANTICASPA TE VERDE 510ML,15000,14500,Duplicado 343/511
"7,70201E+12",3637,10735,SHAMPOO SAVITAL ACEITE ARGAN 350ML,11800,11400,Duplicado 344/511
"7,70201E+12",3638,10736,SHAMPOO SAVITAL BIOTINA Y SABILA 510ML,15000,14500,Duplicado 345/511
"7,70201E+12",3639,10737,SHAMPOO DVE REGENERACION EXTREMA 370ML,16000,0,Duplicado 346/511
"7,70201E+12",3641,10738,ACONDICIONADOR DOVE REGENERACION EXTREMA 370ML,15700,0,Duplicado 347/511
"7,70201E+12",3652,10749,MANI KRAKS LA ESPECIAL X24UNID,17700,0,Duplicado 348/511
"7,70201E+12",3660,10772,SHAMPO SAVITA ANTICASPA ACONDICIONADOR,30000,0,Duplicado 349/511
"7,70201E+12",3672,10770,JET COOKIES AND CREAM 11GR,2200,0,Duplicado 350/511
"7,70201E+12",3743,10841,JUMBO FLOW 18GR,1400,0,Duplicado 351/511
"7,70201E+12",3755,10854,BON BON BUM BARRA 40UNID ,8600,0,Duplicado 352/511
"7,70201E+12",3777,10882,TOSH CACAO EN POLVO 200GR,4900,0,Duplicado 353/511
"7,70201E+12",3787,10892,PONDS LIMPIADOR FACIAL DIARIO 50GR,11000,0,Duplicado 354/511
"7,70201E+12",3834,10940,MORITAS RELLENAS 100UNID,5700,0,Duplicado 355/511
"7,70201E+12",3837,10943,NUCITA CHOCOLATINA 240GR X12UNID,11600,0,Duplicado 356/511
"7,70201E+12",3838,10944,CRAKEÑAS SALTIN TACO 106G,1400,1300,Duplicado 357/511
"7,70201E+12",3842,10950,LA ESPECIAL MIX CHOCOLATE 175GR,5600,0,Duplicado 358/511
"7,70201E+12",3852,10960,JET WAFER CUDRITOS X12UNID,8900,0,Duplicado 359/511
"7,70201E+12",3853,10961,MONT BLANC BAILEYS X6UNID,22000,0,Duplicado 360/511
"7,70201E+12",3854,10962,MONT BLANC BAILEYS 40GR,4000,0,Duplicado 361/511
"7,70201E+12",3874,10982,SUAVITEL VAINILLA 430ML,3100,3000,Duplicado 362/511
"7,70201E+12",3882,10990,JUMBO MANI 24 UND X35GR,71500,0,Duplicado 363/511
"7,70201E+12",3883,10991,JUMBO MANI 12 UND X90GR,65000,0,Duplicado 364/511
"7,70201E+12",3907,11016,PONDS REJUVENES 100GR MAS 50GR,25500,0,Duplicado 365/511
"7,70201E+12",3908,11017,GEL EGO ATTRACTION 60ML,2200,2050,Duplicado 366/511
"7,70201E+12",3920,11030,REXONA CLINICAL MEN 60GR,6400,6250,Duplicado 367/511
"7,70201E+12",3924,11034,JABON REXONA 110G LIMPIESA,2700,2550,Duplicado 368/511
"7,70201E+12",3925,11035,JABON REXONA AVENA 110G,2700,2550,Duplicado 369/511
"7,70201E+12",3926,11037,GOL COCO UNIDAD,1500,0,Duplicado 370/511
"7,70201E+12",3928,11040,REXONA CLINICAL MUJER 60GR,6400,6250,Duplicado 371/511
"7,70201E+12",3930,11043,NUCITA BEBIDA INSTANTANEA 220GR,7900,7650,Duplicado 372/511
"7,70201E+12",3932,11045,MILLOWS SNACK 35GR,1500,1380,Duplicado 373/511
"7,70201E+12",3933,11046,AXION LIMON 450GR,5800,5700,Duplicado 374/511
"7,70201E+12",3941,11054,JUMBO MANI 90GR,8200,0,Duplicado 375/511
"7,70201E+12",3952,11066,POND PG 10 LLV 12,16500,0,Duplicado 376/511
"7,70201E+12",3962,11077,PROTEX HERBAL X3,9900,0,Duplicado 377/511
"7,70201E+12",3964,11079,PROTEX X6 AVENA,19800,0,Duplicado 378/511
"7,70201E+12",3965,11080,PALMOLIVE X3 NATURALS,9300,0,Duplicado 379/511
"7,70201E+12",3991,11106,SHAMPOO SAVITAL 350ML,11800,0,Duplicado 380/511
"7,70201E+12",4005,11118,JET COOKIES AND CREAM 21GR,3700,0,Duplicado 381/511
"7,70201E+12",4046,11161,SHAMPOO EGO ANTICASPA 400ML MAS GEL 110GR,18500,18000,Duplicado 382/511
"7,70201E+12",4047,11162,CREMA PONDS CLARANT B3 100GR MAS 50GR,27200,0,Duplicado 383/511
"7,70201E+12",4055,11171,JET CHOCOLATINA X50UNID,54000,0,Duplicado 384/511
"7,70201E+12",4068,11185,MANI KRAKS LIMON X12UNID,19700,0,Duplicado 385/511
"7,70201E+12",4070,11187,SAVITAL SACHET,1000,875,Duplicado 386/511
"7,70201E+12",4076,11193,PIAZZA COOL CHICLE 24UNID,9900,0,Duplicado 387/511
"7,70201E+12",4077,11194,PIAZZA COOL HELADO CHICHLE ,400,0,Duplicado 388/511
"7,70201E+12",4082,11199,SHAMPOO SAVITAL X2UNID MAS ACONDICIONADOR ,44500,0,Duplicado 389/511
"7,70201E+12",4119,11237,CHOCOLATE CORONA VAINILLA 250GR,6900,6750,Duplicado 390/511
"7,70201E+12",4158,11277,CREMA DE PEINAR SAVITAL HIALURONICO 275ML,13000,12700,Duplicado 391/511
"7,70201E+12",4183,11303,JUMBO MANI X12UNID 420GR X35GR,41200,0,Duplicado 392/511
"7,70201E+12",4188,11308,WAFER JET X20UNID 22GR,36000,0,Duplicado 393/511
"7,70201E+12",4200,11324,SHAMPOO DOVE ANTICASPA 2 EN 1 370ML,16500,0,Duplicado 394/511
"7,70201E+12",4209,11336,COLGATE LUMINOUS WHITE 75ML X2 MAS EJUAGUE 250ML,31600,31000,Duplicado 395/511
"7,70201E+12",4218,11345,MANICERO LA ESPECIAL X12UNID,13000,0,Duplicado 396/511
"7,70201E+12",4219,11346,JET CARAMEL X18UNID,6200,0,Duplicado 397/511
"7,70201E+12",4220,11347,GOL MELO X20UNID,5000,0,Duplicado 398/511
"7,70201E+12",4235,11363,JUMBO MINIS X32UNID,15300,0,Duplicado 399/511
"7,70201E+12",4260,11388,CREMA DE PEINAR SAVITAL 25ML,1000,900,Duplicado 400/511
"7,70201E+12",4268,11396,CREMA CHANTILLY CORDILLERA 300GR,21800,21200,Duplicado 401/511
"7,70201E+12",4310,11441,FABULOSO BEBE 2LITROS,18000,17500,Duplicado 402/511
"7,70201E+12",4311,11442,CHOCOLISTO CHOCOLATE 600GR,19300,0,Duplicado 403/511
"7,70201E+12",4312,11443,CORONA COCOA SUPERIOR CANELA AREQUIPE 120GR,4300,0,Duplicado 404/511
"7,70201E+12",4313,11444,GOL CHOCOLATE X15UNID,20000,0,Duplicado 405/511
"7,70201E+12",4382,11513,BURBUJET COOKIES AND CREAM 50GR,5600,0,Duplicado 406/511
"7,70201E+12",4384,11515,JET UNID 9GR,1200,0,Duplicado 407/511
"7,70201E+12",4393,11526,JUMBO MANI X6UNID 90GR 540GR,45800,0,Duplicado 408/511
"7,70201E+12",4405,11537,JET CARAMEL UND,500,0,Duplicado 409/511
"7,70201E+12",4417,11548,CHOCOLATE LA ESPECIAL TRADICIONAL 500GR,10200,9900,Duplicado 410/511
"7,70201E+12",4418,12284,JET FRESA CON CREMA X6UNID 174GR,14500,0,Duplicado 411/511
"7,70201E+12",4423,11555,JUMBO MANI 17GR,1500,0,Duplicado 412/511
"7,70201E+12",4424,11556,JUMBO MANI 35GR,3700,0,Duplicado 413/511
"7,70201E+12",4431,11563,BURBUJA UND ,1000,0,Duplicado 414/511
"7,70201E+12",4443,11575,SHAMPOO SAVITAL 25ML,1000,875,Duplicado 415/511
"7,70201E+12",4444,11576,CREMA DE PEINAR SAVITAL 100ML,3200,3100,Duplicado 416/511
"7,70201E+12",4458,11589,GOMITAS BON BON BUM 45GR,1300,1170,Duplicado 417/511
"7,70201E+12",4463,11594,CHOCOLATE LA ESPECIAL TRADICIONAL 250GR ,6100,5900,Duplicado 418/511
"7,70201E+12",4472,11993,JUMBO CHOCO AREQUIPE 170GR,10700,0,Duplicado 419/511
"7,70201E+12",4518,11648,EL MANICERO ARANDAMIX X9UNID,13700,0,Duplicado 420/511
"7,70201E+12",4523,11652,CHOCOLISTO CON STEVIA 180GR,3600,0,Duplicado 421/511
"7,70201E+12",4541,11670,NUCITA WAFER 20GR,700,0,Duplicado 422/511
"7,70201E+12",4546,11674,TRATAMIENTO SAVITAL NUTRICION 425ML,17000,16500,Duplicado 423/511
"7,70201E+12",4547,11675,TRATAMIENDO SAVITAL RESTAURACION 425ML,16000,15600,Duplicado 424/511
"7,70201E+12",4548,11676,TRATAMIENTO SAVITAL HIDRATACION 425ML,17000,16500,Duplicado 425/511
"7,70201E+12",4558,11686,PIAZZA VAINILLA11.7G,500,0,Duplicado 426/511
"7,70201E+12",4559,11687,MANICERO LA ESPECIAL MANI CON SAL 21GR,1200,0,Duplicado 427/511
"7,70201E+12",4573,11701,SAVITAL X2 SHAMPOO Y ACONDICIONADOR ,29000,0,Duplicado 428/511
"7,70201E+12",4574,11702,BARQUILLOS PIAZZA X24UND,9900,0,Duplicado 429/511
"7,70201E+12",4578,11706,TRATAMIENTO SAVITAL 33ML,1500,0,Duplicado 430/511
"7,70201E+12",4593,11721,SHAMPO DOVE MAS ACONDICIONADOR ANTICASPA 370ML,31000,0,Duplicado 431/511
"7,70201E+12",4594,11722,SHAMPOO DOVE NUTRICION COMPLETA MAS ACONDICIONADOR,30500,0,Duplicado 432/511
"7,70201E+12",4595,11723,SHAMPOO SAVITAL SERUM DE AMINOACIDOS  350ML,11800,11400,Duplicado 433/511
"7,70201E+12",4596,11724,ACONDICIONADOR SERUM DE AMINOACIDOS 490ML,16000,0,Duplicado 434/511
"7,70201E+12",4646,11773,CAPRI WAFER X24UNID FRESA,6100,0,Duplicado 435/511
"7,70201E+12",4651,11778,SHAMPOO SAVITAL 350ML FUERZA EXTRAOR,11800,11500,Duplicado 436/511
"7,70201E+12",4668,11795,SUAVITEL PRIMAVERAL 1.5L,11500,11200,Duplicado 437/511
"7,70201E+12",4674,11800,EL MANICERO LA ESPECIAL MIX X9UNID,13700,0,Duplicado 438/511
"7,70201E+12",4710,11836,MANICERO LIMON 18GR,1600,0,Duplicado 439/511
"7,70201E+12",4750,11876,CHOCOLISTO COOKIES I CREAM 160GR,7300,7100,Duplicado 440/511
"7,70201E+12",4759,11885,TALCO REXONA EFFICINT 180GR,14500,0,Duplicado 441/511
"7,70201E+12",4772,11898,GOL AREQUIPE MEGA 46GR,2700,0,Duplicado 442/511
"7,70201E+12",4782,11908,GOL MEGA ARANDANOS MORA X8,18400,0,Duplicado 443/511
"7,70201E+12",4783,11909,GOL MEGA ARANDANOS 46GR,2500,0,Duplicado 444/511
"7,70201E+12",4784,11910,JET CHOCOLATINA X16UNID 25GR,55200,0,Duplicado 445/511
"7,70201E+12",4785,11911,CHOCOLATINA JET 25GR,3400,0,Duplicado 446/511
"7,70201E+12",4789,11915,JET CRUJIBLANCA 24GR,3500,0,Duplicado 447/511
"7,70201E+12",4802,11928,CEPILLO COLGATE TRIPLE ACCION BLANCURA X3,15500,0,Duplicado 448/511
"7,70201E+12",4805,11931,JUMBO FLOW XS X14UNID 9GR 126GR,6800,0,Duplicado 449/511
"7,70201E+12",4817,11942,TRATAMIENTO SAVITAL AMINO ACIDOS 265ML,13000,0,Duplicado 450/511
"7,70201E+12",4819,11944,MUU MANTEQUILLA X18,8100,0,Duplicado 451/511
"7,70201E+12",4834,11959,CHOCOLATE CORONA INSTANTANEO 14GR,900,800,Duplicado 452/511
"7,70201E+12",4836,11961,JUMBO FLOW BOMBONERA SURTIDA X28UNID,11300,0,Duplicado 453/511
"7,70201E+12",4841,11966,SHAMPOO SAVITAL SERUM DE AMINOACIDOS 510ML,15000,0,Duplicado 454/511
"7,70201E+12",4844,11969,CHOCOLATE CORONA FLASH INSTANTANEO 950GR,31500,0,Duplicado 455/511
"7,70201E+12",4866,11991,CHOCOLISTO CROCANTE 100GR,4200,4050,Duplicado 456/511
"7,70201E+12",4878,12005,CHOCOLATINA WAFER DRACULA  X18UNID,9100,0,Duplicado 457/511
"7,70201E+12",4879,12006,CHOCOLATINA DRACULA X6UNID,13800,0,Duplicado 458/511
"7,70201E+12",4888,12015,TIKYS OJOS DE ZOMBIE X8UNID,7400,0,Duplicado 459/511
"7,70201E+12",4897,12024,TIKYS GOLOCHIPS 20GR,1500,0,Duplicado 460/511
"7,70201E+12",4899,12026,PANCAKES CORONA 320GR,9300,8950,Duplicado 461/511
"7,70201E+12",4916,12043,CHOCOLATINA DRACULA 42GR,2500,0,Duplicado 462/511
"7,70201E+12",4964,12095,DOVE HIDRATACION SHAMPOO 18ML,1000,900,Duplicado 463/511
"7,70201E+12",4982,12113,LA ESPECIAL MINICHIPS 100GR,3800,0,Duplicado 464/511
"7,70201E+12",5008,12140,CREMA DE PEINAR FOR MEN EGO 265ML,15300,14900,Duplicado 465/511
"7,70201E+12",5009,12141,CREMA DE PEINAR FOR MEN EGO 18ML,1200,1060,Duplicado 466/511
"7,70201E+12",5014,12147,GALLETA FELIZ NAVIDAD BOLSA COLOMBINA 150GR,2700,2600,Duplicado 467/511
"7,70201E+12",5015,12148,GALLETA FELIZ NAVIDAD CAJA 200GR COLOMBINA,6800,6650,Duplicado 468/511
"7,70201E+12",5025,12158,SHAMPOO SEDAL MAS ACONDICIONADOR KERATINA  340ML,25600,0,Duplicado 469/511
"7,70201E+12",5026,12159,SHAMPOO SEDAL MAS ACONDICIONADOR CELULAS 340ML,25800,0,Duplicado 470/511
"7,70201E+12",5027,12160,SHAMPOO SEDAL MAS ACONDICIONADOR CERAMIDAS 340ML,25800,0,Duplicado 471/511
"7,70201E+12",5047,12180,MILLOWS SNACK 35GR,1500,1400,Duplicado 472/511
"7,70201E+12",5050,12183,CHOCOLATE CORONA 100GR,3800,3680,Duplicado 473/511
"7,70201E+12",5061,12194,LA ESPECIAL DE AVELLANAS CROCANTES 100GR,5600,0,Duplicado 474/511
"7,70201E+12",5067,12200,FORTIDENT X3UNID 128GR,12600,0,Duplicado 475/511
"7,70201E+12",5081,12214,SHAMPOO SAVITAL ANTICASPA 385ML,11500,11000,Duplicado 476/511
"7,70201E+12",5098,12233,CEPILLO COLGATE 360 MEDIANO X5UNID,27600,0,Duplicado 477/511
"7,70201E+12",5111,12246,PIRULITO NEON X12 UNID,7300,0,Duplicado 478/511
"7,70201E+12",5151,12288,MANI LA ESPECIAL MIX CON TAJIN 150GR ,9100,8850,Duplicado 479/511
"7,70201E+12",5166,12303,MANI ESPECIAL CHOCO ARANDANOS X9UNID,13000,0,Duplicado 480/511
"7,70201E+12",5225,12363,JUMBO ALMENDRA 170GR,12800,0,Duplicado 481/511
"7,70201E+12",5246,12384,CHOCOLATE CORONA TRADICIONAL 450GR,15400,0,Duplicado 482/511
"7,70201E+12",5259,12397,CHOCOLATE CORONA INSTANTANEO CLAVOS Y CANELA 950GR,33500,32700,Duplicado 483/511
"7,70201E+12",5265,12403,CHOCOLISTO BOLSA 1.500GR,40500,0,Duplicado 484/511
"7,70201E+12",5268,12406,CHOCOLATE CORONA TRADICIONAL 200GR,8700,8550,Duplicado 485/511
"7,70201E+12",5290,12429,SHAMPOO SAVITAL ANTICASPA 510ML MAS 350ML,20000,0,Duplicado 486/511
"7,70201E+12",5298,12437,TRATAMIENTO DOVE HIDRATACION 300GR,16500,0,Duplicado 487/511
"7,70201E+12",5316,12455,CHOCOLISTO CHOCOLATE 1.000GR,32500,0,Duplicado 488/511
"7,70201E+12",5355,12494,PIAZZA NUCITA BARQUILLO X12UNID,7900,0,Duplicado 489/511
"7,70201E+12",5371,12510,SHAMPOO SEDAL CERAMIDAS 650ML,26400,25800,Duplicado 490/511
"7,70201E+12",5374,12513,CREMA DE PEINAR SEDAL CELULAS MADRES 300ML,16000,15500,Duplicado 491/511
"7,70201E+12",5376,12515,TRATAMIENTO SAVITAL NUTRICION AVANZADA 33ML,1500,0,Duplicado 492/511
"7,70201E+12",5401,12540,CREMA DE PEINAR SAVITAL COLAGENO 275ML,13000,12700,Duplicado 493/511
"7,70201E+12",5402,12541,CREMA DE PEINAR SAVITAL SERUM DE AMINOACIDOS 275ML,13000,12700,Duplicado 494/511
"7,70201E+12",5507,12647,CHOCODISK TIRA X6,5300,0,Duplicado 495/511
"7,70201E+12",5516,12656,CHOCOLATE LA ESPECIAL COCOA TRADICIONAL 400GR,8500,8280,Duplicado 496/511
"7,70201E+12",5517,12657,CHOCOLATE LA ESPECIAL COCOA TRADICIONAL 200GR,4500,4380,Duplicado 497/511
"7,70201E+12",5518,12658,CHOCOLATE LA ESPECIAL COCOA TRADICIONAL 25GR,600,0,Duplicado 498/511
"7,70201E+12",5523,12663,FABULOSO LAVANDA 2LITROS ,18000,0,Duplicado 499/511
"7,70201E+12",5625,12765,WAFER JET MINI X30UNID,12400,0,Duplicado 500/511
"7,70201E+12",5626,12766,WAFER JET MINI 6GR,500,0,Duplicado 501/511
